alias_name,alias_sample_id,statement_index,time,location,activity,source_file
Mrs. Peacock,12,8,20:20 PM,Pantry,Chatting with guests,alias_statement_mrs._peacock_12.json
Mrs. Peacock,12,9,20:30 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_12.json
Mrs. Peacock,12,10,20:40 PM,Pantry,Chatting with guests,alias_statement_mrs._peacock_12.json
Mrs. Peacock,12,11,20:50 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_12.json
Mrs. Peacock,12,12,21:00 PM,Dining Room,Raising a painting,alias_statement_mrs._peacock_12.json
Mrs. Peacock,12,13,21:10 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_12.json
Mrs. Peacock,12,14,21:20 PM,Dining Room,Bragging about their Birkin,alias_statement_mrs._peacock_12.json
Mrs. Peacock,12,15,21:30 PM,Dining Room,Washing up after handling items,alias_statement_mrs._peacock_12.json
Mrs. Peacock,12,16,21:40 PM,Study,Bragging about their Birkin,alias_statement_mrs._peacock_12.json
Mrs. Peacock,12,17,21:50 PM,Study,Retrieving items from storage,alias_statement_mrs._peacock_12.json
Mrs. Peacock,12,18,22:00 PM,Living Room,Chatting with guests,alias_statement_mrs._peacock_12.json
Mrs. Peacock,12,19,22:10 PM,Living Room,Bringing in the shopping,alias_statement_mrs._peacock_12.json
Mrs. Peacock,13,0,19:00 PM,Kitchen,Chatting with guests,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,1,19:10 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,2,19:20 PM,Kitchen,Chatting with guests,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,3,19:30 PM,Kitchen,Bragging about their Birkin,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,4,19:40 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,5,19:50 PM,Dining Room,Opening a safe,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,6,20:00 PM,Dining Room,Rinsing a glass carefully,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,7,20:10 PM,Living Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,8,20:20 PM,Study,Opening letters,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,9,20:30 PM,Dining Room,Inspecting wine bottles,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,10,20:40 PM,Kitchen,Bragging about their Birkin,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,11,20:50 PM,Pantry,Complaining about TSA going through their purse,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,12,21:00 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,13,21:10 PM,Dining Room,Bringing in the shopping,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,14,21:20 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,15,21:30 PM,Dining Room,Inspecting a family heirloom,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,16,21:40 PM,Living Room,Bringing in the shopping,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,17,21:50 PM,Dining Room,Bringing in the shopping,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,18,22:00 PM,Dining Room,Bragging about their Birkin,alias_statement_mrs._peacock_13.json
Mrs. Peacock,13,19,22:10 PM,Study,Complaining about TSA going through their purse,alias_statement_mrs._peacock_13.json
Mrs. Peacock,14,0,19:00 PM,Dining Room,Chatting with guests,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,1,19:10 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,2,19:20 PM,Kitchen,Raising a painting,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,3,19:30 PM,Pantry,Opening a safe,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,4,19:40 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,5,19:50 PM,Pantry,Opening a safe,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,6,20:00 PM,Kitchen,Chatting with guests,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,7,20:10 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,8,20:20 PM,Living Room,Chatting with guests,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,9,20:30 PM,Study,Polishing household items,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,10,20:40 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,11,20:50 PM,Study,Retrieving items from storage,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,12,21:00 PM,Dining Room,Bragging about their Birkin,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,13,21:10 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,14,21:20 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,15,21:30 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,16,21:40 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,17,21:50 PM,Dining Room,Taking her dog for a walk,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,18,22:00 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_14.json
Mrs. Peacock,14,19,22:10 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_14.json
Mrs. Peacock,15,0,19:00 PM,Kitchen,Chatting with guests,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,1,19:10 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,2,19:20 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,3,19:30 PM,Pantry,Retrieving items from storage,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,4,19:40 PM,Pantry,Bringing in the shopping,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,5,19:50 PM,Kitchen,Taking her dog for a walk,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,6,20:00 PM,Dining Room,Bringing in the shopping,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,7,20:10 PM,Living Room,Bragging about their Birkin,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,8,20:20 PM,Bathroom,Retrieving items from storage,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,9,20:30 PM,Bathroom,Chatting with guests,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,10,20:40 PM,Living Room,Inspecting wine bottles,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,11,20:50 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,12,21:00 PM,Study,Complaining about TSA going through their purse,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,13,21:10 PM,Study,Complaining about TSA going through their purse,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,14,21:20 PM,Study,Chatting with guests,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,15,21:30 PM,Dining Room,Chatting with guests,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,16,21:40 PM,Living Room,Retrieving items from storage,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,17,21:50 PM,Bathroom,Chatting with guests,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,18,22:00 PM,Living Room,Retrieving items from storage,alias_statement_mrs._peacock_15.json
Mrs. Peacock,15,19,22:10 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_15.json
Mrs. Peacock,16,0,19:00 PM,Dining Room,Chatting with guests,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,1,19:10 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,2,19:20 PM,Study,Complaining about TSA going through their purse,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,3,19:30 PM,Study,Talking about skeet shooting,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,4,19:40 PM,Study,Bringing in the shopping,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,5,19:50 PM,Dining Room,Bragging about their Birkin,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,6,20:00 PM,Kitchen,Chatting with guests,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,7,20:10 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,8,20:20 PM,Study,Bragging about their Birkin,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,9,20:30 PM,Living Room,Ripping wippets,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,10,20:40 PM,Study,Chatting with guests,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,11,20:50 PM,Study,Bragging about their Birkin,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,12,21:00 PM,Dining Room,Bringing in the shopping,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,13,21:10 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,14,21:20 PM,Living Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,15,21:30 PM,Dining Room,Bringing in the shopping,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,16,21:40 PM,Kitchen,Inspecting wine bottles,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,17,21:50 PM,Dining Room,Whittling a stick,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,18,22:00 PM,Living Room,Retrieving items from storage,alias_statement_mrs._peacock_16.json
Mrs. Peacock,16,19,22:10 PM,Bathroom,Retrieving items from storage,alias_statement_mrs._peacock_16.json
Mrs. Peacock,17,0,19:00 PM,Kitchen,Inspecting a family heirloom,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,1,19:10 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,2,19:20 PM,Dining Room,Reorganizing books and materials,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,3,19:30 PM,Living Room,Retrieving items from storage,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,4,19:40 PM,Bathroom,Bringing in the shopping,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,5,19:50 PM,Living Room,Raising a painting,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,6,20:00 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,7,20:10 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,8,20:20 PM,Kitchen,Complaining about TSA going through their purse,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,9,20:30 PM,Dining Room,Bringing in the shopping,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,10,20:40 PM,Living Room,Bragging about their Birkin,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,11,20:50 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,12,21:00 PM,Kitchen,Raising a painting,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,13,21:10 PM,Pantry,Washing up after handling items,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,14,21:20 PM,Kitchen,Bragging about their Birkin,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,15,21:30 PM,Dining Room,Chatting with guests,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,16,21:40 PM,Dining Room,Talking about skeet shooting,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,17,21:50 PM,Kitchen,Reading a novel quietly,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,18,22:00 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_17.json
Mrs. Peacock,17,19,22:10 PM,Kitchen,Reorganizing books and materials,alias_statement_mrs._peacock_17.json
Mrs. Peacock,18,0,19:00 PM,Kitchen,Complaining about TSA going through their purse,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,1,19:10 PM,Pantry,Complaining about TSA going through their purse,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,2,19:20 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,3,19:30 PM,Kitchen,Chatting with guests,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,4,19:40 PM,Dining Room,Bringing in the shopping,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,5,19:50 PM,Kitchen,Swapping drinks unnoticed,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,6,20:00 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,7,20:10 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,8,20:20 PM,Living Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,9,20:30 PM,Bathroom,Retrieving items from storage,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,10,20:40 PM,Living Room,Bragging about their Birkin,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,11,20:50 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,12,21:00 PM,Study,Bringing in the shopping,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,13,21:10 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,14,21:20 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,15,21:30 PM,Pantry,Complaining about TSA going through their purse,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,16,21:40 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,17,21:50 PM,Pantry,Chatting with guests,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,18,22:00 PM,Kitchen,Bragging about their Birkin,alias_statement_mrs._peacock_18.json
Mrs. Peacock,18,19,22:10 PM,Pantry,Bringing in the shopping,alias_statement_mrs._peacock_18.json
Mrs. Peacock,19,0,19:00 PM,Kitchen,Bragging about their Birkin,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,1,19:10 PM,Pantry,Retrieving items from storage,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,2,19:20 PM,Kitchen,Taking her dog for a walk,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,3,19:30 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,4,19:40 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,5,19:50 PM,Dining Room,Washing up after handling items,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,6,20:00 PM,Living Room,Bringing in the shopping,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,7,20:10 PM,Study,Bringing in the shopping,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,8,20:20 PM,Study,Bringing in the shopping,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,9,20:30 PM,Dining Room,Chatting with guests,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,10,20:40 PM,Study,Chatting with guests,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,11,20:50 PM,Dining Room,Chatting with guests,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,12,21:00 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,13,21:10 PM,Dining Room,Bragging about their Birkin,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,14,21:20 PM,Study,Complaining about TSA going through their purse,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,15,21:30 PM,Living Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,16,21:40 PM,Study,Chatting with guests,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,17,21:50 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,18,22:00 PM,Study,Reading a novel quietly,alias_statement_mrs._peacock_19.json
Mrs. Peacock,19,19,22:10 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_19.json
Mrs. Peacock,2,0,19:00 PM,Kitchen,Complaining about TSA going through their purse,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,1,19:10 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,2,19:20 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,3,19:30 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,4,19:40 PM,Kitchen,Chatting with guests,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,5,19:50 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,6,20:00 PM,Dining Room,Bringing in the shopping,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,7,20:10 PM,Study,Complaining about TSA going through their purse,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,8,20:20 PM,Living Room,Chatting with guests,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,9,20:30 PM,Living Room,Chatting with guests,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,10,20:40 PM,Dining Room,Inspecting wine bottles,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,11,20:50 PM,Kitchen,Serving drinks and chatting with guests,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,12,21:00 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,13,21:10 PM,Dining Room,Opening letters,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,14,21:20 PM,Dining Room,Bringing in the shopping,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,15,21:30 PM,Dining Room,Bragging about their Birkin,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,16,21:40 PM,Living Room,Tampering with drinks,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,17,21:50 PM,Living Room,Retrieving items from storage,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,18,22:00 PM,Study,Chatting with guests,alias_statement_mrs._peacock_2.json
Mrs. Peacock,2,19,22:10 PM,Living Room,Rinsing a glass carefully,alias_statement_mrs._peacock_2.json
Mrs. Peacock,3,0,19:00 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,1,19:10 PM,Dining Room,Peeling an orange,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,2,19:20 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,3,19:30 PM,Dining Room,Raising a painting,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,4,19:40 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,5,19:50 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,6,20:00 PM,Pantry,Bringing in the shopping,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,7,20:10 PM,Kitchen,Inflating balloons,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,8,20:20 PM,Dining Room,Whittling a stick,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,9,20:30 PM,Kitchen,Complaining about TSA going through their purse,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,10,20:40 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,11,20:50 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,12,21:00 PM,Pantry,Chatting with guests,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,13,21:10 PM,Kitchen,Bragging about their Birkin,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,14,21:20 PM,Dining Room,Reading a novel quietly,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,15,21:30 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,16,21:40 PM,Dining Room,Taking her dog for a walk,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,17,21:50 PM,Kitchen,Reading warning labels,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,18,22:00 PM,Pantry,Bragging about their Birkin,alias_statement_mrs._peacock_3.json
Mrs. Peacock,3,19,22:10 PM,Pantry,Inspecting wine bottles,alias_statement_mrs._peacock_3.json
Mrs. Peacock,4,0,19:00 PM,Kitchen,Chatting with guests,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,1,19:10 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,2,19:20 PM,Dining Room,Chatting with guests,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,3,19:30 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,4,19:40 PM,Kitchen,Chatting with guests,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,5,19:50 PM,Kitchen,Peeling an orange,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,6,20:00 PM,Dining Room,Reorganizing books and materials,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,7,20:10 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,8,20:20 PM,Pantry,Chatting with guests,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,9,20:30 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,10,20:40 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,11,20:50 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,12,21:00 PM,Pantry,Bragging about their Birkin,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,13,21:10 PM,Kitchen,Complaining about TSA going through their purse,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,14,21:20 PM,Dining Room,Raising a painting,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,15,21:30 PM,Dining Room,Opening letters,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,16,21:40 PM,Kitchen,Chatting with guests,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,17,21:50 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,18,22:00 PM,Kitchen,Looking in drawers,alias_statement_mrs._peacock_4.json
Mrs. Peacock,4,19,22:10 PM,Kitchen,Chatting with guests,alias_statement_mrs._peacock_4.json
Mrs. Peacock,5,0,19:00 PM,Dining Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,1,19:10 PM,Kitchen,Complaining about TSA going through their purse,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,2,19:20 PM,Dining Room,Whittling a stick,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,3,19:30 PM,Kitchen,Polishing household items,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,4,19:40 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,5,19:50 PM,Dining Room,Bragging about their Birkin,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,6,20:00 PM,Living Room,Bragging about their Birkin,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,7,20:10 PM,Bathroom,Bringing in the shopping,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,8,20:20 PM,Living Room,Complaining about TSA going through their purse,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,9,20:30 PM,Dining Room,Ripping wippets,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,10,20:40 PM,Dining Room,Opening letters,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,11,20:50 PM,Dining Room,Looking in drawers,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,12,21:00 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,13,21:10 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,14,21:20 PM,Pantry,Bragging about their Birkin,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,15,21:30 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,16,21:40 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,17,21:50 PM,Kitchen,Chatting with guests,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,18,22:00 PM,Dining Room,Returning to mingle with guests,alias_statement_mrs._peacock_5.json
Mrs. Peacock,5,19,22:10 PM,Dining Room,Retrieving items from storage,alias_statement_mrs._peacock_5.json
Mrs. Peacock,6,0,19:00 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,1,19:10 PM,Dining Room,Reading warning labels,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,2,19:20 PM,Kitchen,Complaining about TSA going through their purse,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,3,19:30 PM,Kitchen,Complaining about TSA going through their purse,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,4,19:40 PM,Pantry,Bragging about their Birkin,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,5,19:50 PM,Kitchen,Complaining about TSA going through their purse,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,6,20:00 PM,Dining Room,Tampering with drinks,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,7,20:10 PM,Kitchen,Speaking in a high-pitched voice,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,8,20:20 PM,Kitchen,Peeling an orange,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,9,20:30 PM,Dining Room,Chatting with guests,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,10,20:40 PM,Kitchen,Retrieving items from storage,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,11,20:50 PM,Kitchen,Bringing in the shopping,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,12,21:00 PM,Dining Room,Chatting with guests,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,13,21:10 PM,Dining Room,Speaking in a high-pitched voice,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,14,21:20 PM,Kitchen,Returning to mingle with guests,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,15,21:30 PM,Kitchen,Bragging about their Birkin,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,16,21:40 PM,Dining Room,Bringing in the shopping,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,17,21:50 PM,Dining Room,Bringing in the shopping,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,18,22:00 PM,Study,Chatting with guests,alias_statement_mrs._peacock_6.json
Mrs. Peacock,6,19,22:10 PM,Dining Room,Peeling an orange,alias_statement_mrs._peacock_6.json
Mrs. Peacock,7,0,19:00 PM,Kitchen,Inspecting a family heirloom,alias_statement_mrs._peacock_7.json
Mrs. Peacock,7,1,19:10 PM,Pantry,Complaining about TSA going through their purse,alias_statement_mrs._peacock_7.json
